Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740720925,e192d5341051,reverse-proxy-api-1,e192d5341051,95.49%,"161.4MiB / 1GiB",15.76%,"140MB / 80.5MB","0B / 0B",29
1740720935,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.51%,"105MiB / 15.51GiB",0.66%,"211MB / 246MB","0B / 0B",40
1740720935,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,11.01%,"2.537GiB / 15.51GiB",16.36%,"176MB / 134MB","0B / 0B",1021
1740720935,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.85%,"802.7MiB / 15.51GiB",5.05%,"20MB / 88MB","0B / 0B",246
1740720935,e192d5341051,reverse-proxy-api-1,e192d5341051,95.69%,"159.9MiB / 1GiB",15.62%,"141MB / 80.8MB","0B / 0B",31
1740720947,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,2.79%,"105MiB / 15.51GiB",0.66%,"212MB / 246MB","0B / 0B",40
1740720947,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,14.42%,"2.54GiB / 15.51GiB",16.38%,"177MB / 135MB","0B / 0B",1021
1740720947,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.16%,"803.3MiB / 15.51GiB",5.06%,"20.2MB / 88.1MB","0B / 0B",246
1740720947,e192d5341051,reverse-proxy-api-1,e192d5341051,94.07%,"163.9MiB / 1GiB",16.01%,"141MB / 81.1MB","0B / 0B",32
1740720959,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.24%,"105MiB / 15.51GiB",0.66%,"213MB / 247MB","0B / 0B",40
1740720959,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,12.16%,"2.542GiB / 15.51GiB",16.39%,"177MB / 135MB","0B / 0B",1021
1740720959,b424db67d982,reverse-proxy-controller-1,b424db67d982,117.52%,"804.1MiB / 15.51GiB",5.06%,"20.3MB / 88.1MB","0B / 0B",246
1740720959,e192d5341051,reverse-proxy-api-1,e192d5341051,94.83%,"162MiB / 1GiB",15.82%,"141MB / 81.4MB","0B / 0B",32
